recruitment,grazing,competition,ID,min_coral_cover
0.05,0.59,0.9,1383,0.01
0.05,0.59,0.95,1384,0.01
0.05,0.6,0,1385,0.01
0.05,0.6,0.05,1386,0.01
0.05,0.6,0.1,1387,0.01
0.05,0.6,0.15,1388,0.01
0.05,0.6,0.2,1389,0.01
0.05,0.6,0.25,1390,0.01
0.05,0.6,0.3,1391,0.01
0.05,0.6,0.35,1392,0.01
0.05,0.6,0.4,1393,0.01
0.05,0.6,0.45,1394,0.01
0.05,0.6,0.5,1395,0.01
0.05,0.6,0.55,1396,0.01
0.05,0.6,0.6,1397,0.01
0.05,0.6,0.65,1398,0.01
0.05,0.6,0.7,1399,0.01
0.05,0.6,0.75,1400,0.01
0.05,0.6,0.8,1401,0.01
0.05,0.6,0.85,1402,0.01
0.05,0.6,0.9,1403,0.01
0.05,0.6,0.95,1404,0.01
0.05,0.61,0,1405,0.01
0.05,0.61,0.05,1406,0.01
0.05,0.61,0.1,1407,0.01
0.05,0.61,0.15,1408,0.01
0.05,0.61,0.2,1409,0.01
0.05,0.61,0.25,1410,0.01
0.05,0.61,0.3,1411,0.01
0.05,0.61,0.35,1412,0.01
0.05,0.61,0.4,1413,0.01
0.05,0.61,0.45,1414,0.01
0.05,0.61,0.5,1415,0.01
0.05,0.61,0.55,1416,0.01
0.05,0.61,0.6,1417,0.01
0.05,0.61,0.65,1418,0.01
0.05,0.61,0.7,1419,0.01
0.05,0.61,0.75,1420,0.01
0.05,0.61,0.8,1421,0.01
0.05,0.61,0.85,1422,0.01
0.05,0.61,0.9,1423,0.01
0.05,0.61,0.95,1424,0.01
0.05,0.62,0,1425,0.01
0.05,0.62,0.05,1426,0.01
0.05,0.62,0.1,1427,0.01
0.05,0.62,0.15,1428,0.01
0.05,0.62,0.2,1429,0.01
0.05,0.62,0.25,1430,0.01
0.05,0.62,0.3,1431,0.01
0.05,0.62,0.35,1432,0.01
0.05,0.62,0.4,1433,0.01
0.05,0.62,0.45,1434,0.01
0.05,0.62,0.5,1435,0.01
0.05,0.62,0.55,1436,0.01
0.05,0.62,0.6,1437,0.01
0.05,0.62,0.65,1438,0.01
0.05,0.62,0.7,1439,0.01
0.05,0.62,0.75,1440,0.01
0.05,0.62,0.8,1441,0.01
0.05,0.62,0.85,1442,0.01
0.05,0.62,0.9,1443,0.01
0.05,0.62,0.95,1444,0.01
0.05,0.63,0,1445,0.01
0.05,0.63,0.05,1446,0.01
0.05,0.63,0.1,1447,0.01
0.05,0.63,0.15,1448,0.01
0.05,0.63,0.2,1449,0.01
0.05,0.63,0.25,1450,0.01
0.05,0.63,0.3,1451,0.01
0.05,0.63,0.35,1452,0.01
0.05,0.63,0.4,1453,0.01
0.05,0.63,0.45,1454,0.01
0.05,0.63,0.5,1455,0.01
0.05,0.63,0.55,1456,0.01
0.05,0.63,0.6,1457,0.01
0.05,0.63,0.65,1458,0.01
0.05,0.63,0.7,1459,0.01
0.05,0.63,0.75,1460,0.01
0.05,0.63,0.8,1461,0.01
0.05,0.63,0.85,1462,0.01
0.05,0.63,0.9,1463,0.01
0.05,0.63,0.95,1464,0.01
0.05,0.64,0,1465,0.01
0.05,0.64,0.05,1466,0.01
0.05,0.64,0.1,1467,0.01
0.05,0.64,0.15,1468,0.01
0.05,0.64,0.2,1469,0.01
0.05,0.64,0.25,1470,0.01
0.05,0.64,0.3,1471,0.01
0.05,0.64,0.35,1472,0.01
0.05,0.64,0.4,1473,0.01
0.05,0.64,0.45,1474,0.01
0.05,0.64,0.5,1475,0.01
0.05,0.64,0.55,1476,0.01
0.05,0.64,0.6,1477,0.01
0.05,0.64,0.65,1478,0.01
0.05,0.64,0.7,1479,0.01
0.05,0.64,0.75,1480,0.01
0.05,0.64,0.8,1481,0.01
0.05,0.64,0.85,1482,0.01
0.05,0.64,0.9,1483,0.01
0.05,0.64,0.95,1484,0.01
0.05,0.65,0,1485,0.01
0.05,0.65,0.05,1486,0.01
0.05,0.65,0.1,1487,0.01
0.05,0.65,0.15,1488,0.01
0.05,0.65,0.2,1489,0.01
0.05,0.65,0.25,1490,0.01
0.05,0.65,0.3,1491,0.01
0.05,0.65,0.35,1492,0.01
0.05,0.65,0.4,1493,0.01
0.05,0.65,0.45,1494,0.01
0.05,0.65,0.5,1495,0.01
0.05,0.65,0.55,1496,0.01
0.05,0.65,0.6,1497,0.01
0.05,0.65,0.65,1498,0.01
0.05,0.65,0.7,1499,0.01
0.05,0.65,0.75,1500,0.01
0.05,0.65,0.8,1501,0.01
0.05,0.65,0.85,1502,0.01
0.05,0.65,0.9,1503,0.01
0.05,0.65,0.95,1504,0.01
0.05,0.66,0,1505,0.01
0.05,0.66,0.05,1506,0.01
0.05,0.66,0.1,1507,0.01
0.05,0.66,0.15,1508,0.01
0.05,0.66,0.2,1509,0.01
0.05,0.66,0.25,1510,0.01
0.05,0.66,0.3,1511,0.01
0.05,0.66,0.35,1512,0.01
0.05,0.66,0.4,1513,0.01
0.05,0.66,0.45,1514,0.01
0.05,0.66,0.5,1515,0.01
0.05,0.66,0.55,1516,0.01
0.05,0.66,0.6,1517,0.01
0.05,0.66,0.65,1518,0.01
0.05,0.66,0.7,1519,0.01
0.05,0.66,0.75,1520,0.01
0.05,0.66,0.8,1521,0.01
0.05,0.66,0.85,1522,0.01
0.05,0.66,0.9,1523,0.01
0.05,0.66,0.95,1524,0.01
0.05,0.67,0,1525,0.01
0.05,0.67,0.05,1526,0.01
0.05,0.67,0.1,1527,0.01
0.05,0.67,0.15,1528,0.01
0.05,0.67,0.2,1529,0.01
0.05,0.67,0.25,1530,0.01
0.05,0.67,0.3,1531,0.01
0.05,0.67,0.35,1532,0.01
0.05,0.67,0.4,1533,0.01
0.05,0.67,0.45,1534,0.01
0.05,0.67,0.5,1535,0.01
0.05,0.67,0.55,1536,0.01
0.05,0.67,0.6,1537,0.01
0.05,0.67,0.65,1538,0.01
0.05,0.67,0.7,1539,0.01
0.05,0.67,0.75,1540,0.01
0.05,0.67,0.8,1541,0.01
0.05,0.67,0.85,1542,0.01
0.05,0.67,0.9,1543,0.01
0.05,0.67,0.95,1544,0.01
0.05,0.68,0,1545,0.01
0.05,0.68,0.05,1546,0.01
0.05,0.68,0.1,1547,0.01
0.05,0.68,0.15,1548,0.01
0.05,0.68,0.2,1549,0.01
0.05,0.68,0.25,1550,0.01
0.05,0.68,0.3,1551,0.01
0.05,0.68,0.35,1552,0.01
0.05,0.68,0.4,1553,0.01
0.05,0.68,0.45,1554,0.01
0.05,0.68,0.5,1555,0.01
0.05,0.68,0.55,1556,0.01
0.05,0.68,0.6,1557,0.01
0.05,0.68,0.65,1558,0.01
0.05,0.68,0.7,1559,0.01
0.05,0.68,0.75,1560,0.01
0.05,0.68,0.8,1561,0.01
0.05,0.68,0.85,1562,0.01
0.05,0.68,0.9,1563,0.01
0.05,0.68,0.95,1564,0.01
0.05,0.69,0,1565,0.01
0.05,0.69,0.05,1566,0.01
0.05,0.69,0.1,1567,0.01
0.05,0.69,0.15,1568,0.01
0.05,0.69,0.2,1569,0.01
0.05,0.69,0.25,1570,0.01
0.05,0.69,0.3,1571,0.01
0.05,0.69,0.35,1572,0.01
0.05,0.69,0.4,1573,0.01
0.05,0.69,0.45,1574,0.01
0.05,0.69,0.5,1575,0.01
0.05,0.69,0.55,1576,0.01
0.05,0.69,0.6,1577,0.01
0.05,0.69,0.65,1578,0.01
0.05,0.69,0.7,1579,0.01
0.05,0.69,0.75,1580,0.01
0.05,0.69,0.8,1581,0.01
0.05,0.69,0.85,1582,0.01
0.05,0.69,0.9,1583,0.01
0.05,0.69,0.95,1584,0.01
0.05,0.7,0,1585,0.01
0.05,0.7,0.05,1586,0.01
0.05,0.7,0.1,1587,0.01
0.05,0.7,0.15,1588,0.01
0.05,0.7,0.2,1589,0.01
0.05,0.7,0.25,1590,0.01
0.05,0.7,0.3,1591,0.01
0.05,0.7,0.35,1592,0.01
0.05,0.7,0.4,1593,0.01
0.05,0.7,0.45,1594,0.01
0.05,0.7,0.5,1595,0.01
0.05,0.7,0.55,1596,0.01
0.05,0.7,0.6,1597,0.01
0.05,0.7,0.65,1598,0.01
0.05,0.7,0.7,1599,0.01
0.05,0.7,0.75,1600,0.01
0.05,0.7,0.8,1601,0.01
0.05,0.7,0.85,1602,0.01
0.05,0.7,0.9,1603,0.01
0.05,0.7,0.95,1604,0.01
0.05,0.71,0,1605,0.01
0.05,0.71,0.05,1606,0.01
0.05,0.71,0.1,1607,0.01
0.05,0.71,0.15,1608,0.01
0.05,0.71,0.2,1609,0.01
0.05,0.71,0.25,1610,0.01
0.05,0.71,0.3,1611,0.01
0.05,0.71,0.35,1612,0.01
0.05,0.71,0.4,1613,0.01
0.05,0.71,0.45,1614,0.01
0.05,0.71,0.5,1615,0.01
0.05,0.71,0.55,1616,0.01
0.05,0.71,0.6,1617,0.01
0.05,0.71,0.65,1618,0.01
0.05,0.71,0.7,1619,0.01
0.05,0.71,0.75,1620,0.01
0.05,0.71,0.8,1621,0.01
0.05,0.71,0.85,1622,0.01
0.05,0.71,0.9,1623,0.01
0.05,0.71,0.95,1624,0.01
0.05,0.72,0,1625,0.01
0.05,0.72,0.05,1626,0.01
0.05,0.72,0.1,1627,0.01
0.05,0.72,0.15,1628,0.01
0.05,0.72,0.2,1629,0.01
0.05,0.72,0.25,1630,0.01
0.05,0.72,0.3,1631,0.01
0.05,0.72,0.35,1632,0.01
0.05,0.72,0.4,1633,0.01
0.05,0.72,0.45,1634,0.01
0.05,0.72,0.5,1635,0.01
0.05,0.72,0.55,1636,0.01
0.05,0.72,0.6,1637,0.01
0.05,0.72,0.65,1638,0.01
0.05,0.72,0.7,1639,0.01
0.05,0.72,0.75,1640,0.01
0.05,0.72,0.8,1641,0.01
0.05,0.72,0.85,1642,0.01
0.05,0.72,0.9,1643,0.01
0.05,0.72,0.95,1644,0.01
0.05,0.73,0,1645,0.01
0.05,0.73,0.05,1646,0.01
0.05,0.73,0.1,1647,0.01
0.05,0.73,0.15,1648,0.01
0.05,0.73,0.2,1649,0.01
0.05,0.73,0.25,1650,0.01
0.05,0.73,0.3,1651,0.01
0.05,0.73,0.35,1652,0.01
0.05,0.73,0.4,1653,0.01
0.05,0.73,0.45,1654,0.01
0.05,0.73,0.5,1655,0.01
0.05,0.73,0.55,1656,0.01
0.05,0.73,0.6,1657,0.01
0.05,0.73,0.65,1658,0.01
0.05,0.73,0.7,1659,0.01
0.05,0.73,0.75,1660,0.01
0.05,0.73,0.8,1661,0.01
0.05,0.73,0.85,1662,0.01
0.05,0.73,0.9,1663,0.01
0.05,0.73,0.95,1664,0.01
0.05,0.74,0,1665,0.01
0.05,0.74,0.05,1666,0.01
0.05,0.74,0.1,1667,0.01
0.05,0.74,0.15,1668,0.01
0.05,0.74,0.2,1669,0.01
0.05,0.74,0.25,1670,0.01
0.05,0.74,0.3,1671,0.01
0.05,0.74,0.35,1672,0.01
0.05,0.74,0.4,1673,0.01
0.05,0.74,0.45,1674,0.01
0.05,0.74,0.5,1675,0.01
0.05,0.74,0.55,1676,0.01
0.05,0.74,0.6,1677,0.01
0.05,0.74,0.65,1678,0.01
0.05,0.74,0.7,1679,0.01
0.05,0.74,0.75,1680,0.01
0.05,0.74,0.8,1681,0.01
0.05,0.74,0.85,1682,0.01
0.05,0.74,0.9,1683,0.01
0.05,0.74,0.95,1684,0.01
0.05,0.75,0,1685,0.01
0.05,0.75,0.05,1686,0.01
0.05,0.75,0.1,1687,0.01
0.05,0.75,0.15,1688,0.01
0.05,0.75,0.2,1689,0.01
0.05,0.75,0.25,1690,0.01
0.05,0.75,0.3,1691,0.01
0.05,0.75,0.35,1692,0.01
0.05,0.75,0.4,1693,0.01
0.05,0.75,0.45,1694,0.01
0.05,0.75,0.5,1695,0.01
0.05,0.75,0.55,1696,0.01
0.05,0.75,0.6,1697,0.01
0.05,0.75,0.65,1698,0.01
0.05,0.75,0.7,1699,0.01
0.05,0.75,0.75,1700,0.01
0.05,0.75,0.8,1701,0.01
0.05,0.75,0.85,1702,0.01
0.05,0.75,0.9,1703,0.01
0.05,0.75,0.95,1704,0.01
0.05,0.76,0,1705,0.01
0.05,0.76,0.05,1706,0.01
0.05,0.76,0.1,1707,0.01
0.05,0.76,0.15,1708,0.01
0.05,0.76,0.2,1709,0.01
0.05,0.76,0.25,1710,0.01
0.05,0.76,0.3,1711,0.01
0.05,0.76,0.35,1712,0.01
0.05,0.76,0.4,1713,0.01
0.05,0.76,0.45,1714,0.01
0.05,0.76,0.5,1715,0.01
0.05,0.76,0.55,1716,0.01
0.05,0.76,0.6,1717,0.01
0.05,0.76,0.65,1718,0.01
0.05,0.76,0.7,1719,0.01
0.05,0.76,0.75,1720,0.01
0.05,0.76,0.8,1721,0.01
0.05,0.76,0.85,1722,0.01
0.05,0.76,0.9,1723,0.01
0.05,0.76,0.95,1724,0.01
0.05,0.77,0,1725,0.01
0.05,0.77,0.05,1726,0.01
0.05,0.77,0.1,1727,0.01
0.05,0.77,0.15,1728,0.01
0.05,0.77,0.2,1729,0.01
0.05,0.77,0.25,1730,0.01
0.05,0.77,0.3,1731,0.01
0.05,0.77,0.35,1732,0.01
0.05,0.77,0.4,1733,0.01
0.05,0.77,0.45,1734,0.01
0.05,0.77,0.5,1735,0.01
0.05,0.77,0.55,1736,0.01
0.05,0.77,0.6,1737,0.01
0.05,0.77,0.65,1738,0.01
0.05,0.77,0.7,1739,0.01
0.05,0.77,0.75,1740,0.01
0.05,0.77,0.8,1741,0.01
0.05,0.77,0.85,1742,0.01
0.05,0.77,0.9,1743,0.01
0.05,0.77,0.95,1744,0.01
0.05,0.78,0,1745,0.01
0.05,0.78,0.05,1746,0.01
0.05,0.78,0.1,1747,0.01
0.05,0.78,0.15,1748,0.01
0.05,0.78,0.2,1749,0.01
0.05,0.78,0.25,1750,0.01
0.05,0.78,0.3,1751,0.01
0.05,0.78,0.35,1752,0.01
0.05,0.78,0.4,1753,0.01
0.05,0.78,0.45,1754,0.01
0.05,0.78,0.5,1755,0.01
0.05,0.78,0.55,1756,0.01
0.05,0.78,0.6,1757,0.01
0.05,0.78,0.65,1758,0.01
0.05,0.78,0.7,1759,0.01
0.05,0.78,0.75,1760,0.01
0.05,0.78,0.8,1761,0.01
0.05,0.78,0.85,1762,0.01
0.05,0.78,0.9,1763,0.01
0.05,0.78,0.95,1764,0.01
0.05,0.79,0,1765,0.01
0.05,0.79,0.05,1766,0.01
0.05,0.79,0.1,1767,0.01
0.05,0.79,0.15,1768,0.01
0.05,0.79,0.2,1769,0.01
0.05,0.79,0.25,1770,0.01
0.05,0.79,0.3,1771,0.01
0.05,0.79,0.35,1772,0.01
0.05,0.79,0.4,1773,0.01
0.05,0.79,0.45,1774,0.01
0.05,0.79,0.5,1775,0.01
0.05,0.79,0.55,1776,0.01
0.05,0.79,0.6,1777,0.01
0.05,0.79,0.65,1778,0.01
0.05,0.79,0.7,1779,0.01
0.05,0.79,0.75,1780,0.01
0.05,0.79,0.8,1781,0.01
0.05,0.79,0.85,1782,0.01
0.05,0.79,0.9,1783,0.01
0.05,0.79,0.95,1784,0.01
0.05,0.8,0,1785,0.01
0.05,0.8,0.05,1786,0.01
0.05,0.8,0.1,1787,0.01
0.05,0.8,0.15,1788,0.01
0.05,0.8,0.2,1789,0.01
0.05,0.8,0.25,1790,0.01
0.05,0.8,0.3,1791,0.01
0.05,0.8,0.35,1792,0.01
0.05,0.8,0.4,1793,0.01
0.05,0.8,0.45,1794,0.01
0.05,0.8,0.5,1795,0.01
0.05,0.8,0.55,1796,0.01
0.05,0.8,0.6,1797,0.01
0.05,0.8,0.65,1798,0.01
0.05,0.8,0.7,1799,0.01
0.05,0.8,0.75,1800,0.01
0.05,0.8,0.8,1801,0.01
0.05,0.8,0.85,1802,0.01
0.05,0.8,0.9,1803,0.01
0.05,0.8,0.95,1804,0.01
0.05,0.81,0,1805,0.01
0.05,0.81,0.05,1806,0.01
0.05,0.81,0.1,1807,0.01
0.05,0.81,0.15,1808,0.01
0.05,0.81,0.2,1809,0.01
0.05,0.81,0.25,1810,0.01
0.05,0.81,0.3,1811,0.01
0.05,0.81,0.35,1812,0.01
0.05,0.81,0.4,1813,0.01
0.05,0.81,0.45,1814,0.01
0.05,0.81,0.5,1815,0.01
0.05,0.81,0.55,1816,0.01
0.05,0.81,0.6,1817,0.01
0.05,0.81,0.65,1818,0.01
0.05,0.81,0.7,1819,0.01
0.05,0.81,0.75,1820,0.01
0.05,0.81,0.8,1821,0.01
0.05,0.81,0.85,1822,0.01
0.05,0.81,0.9,1823,0.01
0.05,0.81,0.95,1824,0.01
0.05,0.82,0,1825,0.01
0.05,0.82,0.05,1826,0.01
0.05,0.82,0.1,1827,0.01
0.05,0.82,0.15,1828,0.01
0.05,0.82,0.2,1829,0.01
0.05,0.82,0.25,1830,0.01
0.05,0.82,0.3,1831,0.01
0.05,0.82,0.35,1832,0.01
0.05,0.82,0.4,1833,0.01
0.05,0.82,0.45,1834,0.01
0.05,0.82,0.5,1835,0.01
0.05,0.82,0.55,1836,0.01
0.05,0.82,0.6,1837,0.01
0.05,0.82,0.65,1838,0.01
0.05,0.82,0.7,1839,0.01
0.05,0.82,0.75,1840,0.01
0.05,0.82,0.8,1841,0.01
0.05,0.82,0.85,1842,0.01
0.05,0.82,0.9,1843,0.01
0.05,0.82,0.95,1844,0.01
0.05,0.83,0,1845,0.01
0.05,0.83,0.05,1846,0.01
0.05,0.83,0.1,1847,0.01
0.05,0.83,0.15,1848,0.01
0.05,0.83,0.2,1849,0.01
0.05,0.83,0.25,1850,0.01
0.05,0.83,0.3,1851,0.01
0.05,0.83,0.35,1852,0.01
0.05,0.83,0.4,1853,0.01
0.05,0.83,0.45,1854,0.01
0.05,0.83,0.5,1855,0.01
0.05,0.83,0.55,1856,0.01
0.05,0.83,0.6,1857,0.01
0.05,0.83,0.65,1858,0.01
0.05,0.83,0.7,1859,0.01
0.05,0.83,0.75,1860,0.01
0.05,0.83,0.8,1861,0.01
0.05,0.83,0.85,1862,0.01
0.05,0.83,0.9,1863,0.01
0.05,0.83,0.95,1864,0.01
0.05,0.84,0,1865,0.01
0.05,0.84,0.05,1866,0.01
0.05,0.84,0.1,1867,0.01
0.05,0.84,0.15,1868,0.01
0.05,0.84,0.2,1869,0.01
0.05,0.84,0.25,1870,0.01
0.05,0.84,0.3,1871,0.01
0.05,0.84,0.35,1872,0.01
0.05,0.84,0.4,1873,0.01
0.05,0.84,0.45,1874,0.01
0.05,0.84,0.5,1875,0.01
0.05,0.84,0.55,1876,0.01
0.05,0.84,0.6,1877,0.01
0.05,0.84,0.65,1878,0.01
0.05,0.84,0.7,1879,0.01
0.05,0.84,0.75,1880,0.01
0.05,0.84,0.8,1881,0.01
0.05,0.84,0.85,1882,0.01
0.05,0.84,0.9,1883,0.01
0.05,0.84,0.95,1884,0.01
0.05,0.85,0,1885,0.01
0.05,0.85,0.05,1886,0.01
0.05,0.85,0.1,1887,0.01
0.05,0.85,0.15,1888,0.01
0.05,0.85,0.2,1889,0.01
0.05,0.85,0.25,1890,0.01
0.05,0.85,0.3,1891,0.01
0.05,0.85,0.35,1892,0.01
0.05,0.85,0.4,1893,0.01
0.05,0.85,0.45,1894,0.01
0.05,0.85,0.5,1895,0.01
0.05,0.85,0.55,1896,0.01
0.05,0.85,0.6,1897,0.01
0.05,0.85,0.65,1898,0.01
0.05,0.85,0.7,1899,0.01
0.05,0.85,0.75,1900,0.01
0.05,0.85,0.8,1901,0.01
0.05,0.85,0.85,1902,0.01
0.05,0.85,0.9,1903,0.01
0.05,0.85,0.95,1904,0.01
0.05,0.86,0,1905,0.01
0.05,0.86,0.05,1906,0.01
0.05,0.86,0.1,1907,0.01
0.05,0.86,0.15,1908,0.01
0.05,0.86,0.2,1909,0.01
0.05,0.86,0.25,1910,0.01
0.05,0.86,0.3,1911,0.01
0.05,0.86,0.35,1912,0.01
0.05,0.86,0.4,1913,0.01
0.05,0.86,0.45,1914,0.01
0.05,0.86,0.5,1915,0.01
0.05,0.86,0.55,1916,0.01
0.05,0.86,0.6,1917,0.01
0.05,0.86,0.65,1918,0.01
0.05,0.86,0.7,1919,0.01
0.05,0.86,0.75,1920,0.01
0.05,0.86,0.8,1921,0.01
0.05,0.86,0.85,1922,0.01
0.05,0.86,0.9,1923,0.01
0.05,0.86,0.95,1924,0.01
0.05,0.87,0,1925,0.01
0.05,0.87,0.05,1926,0.01
0.05,0.87,0.1,1927,0.01
0.05,0.87,0.15,1928,0.01
0.05,0.87,0.2,1929,0.01
0.05,0.87,0.25,1930,0.01
0.05,0.87,0.3,1931,0.01
0.05,0.87,0.35,1932,0.01
0.05,0.87,0.4,1933,0.01
0.05,0.87,0.45,1934,0.01
0.05,0.87,0.5,1935,0.01
0.05,0.87,0.55,1936,0.01
0.05,0.87,0.6,1937,0.01
0.05,0.87,0.65,1938,0.01
0.05,0.87,0.7,1939,0.01
0.05,0.87,0.75,1940,0.01
0.05,0.87,0.8,1941,0.01
0.05,0.87,0.85,1942,0.01
0.05,0.87,0.9,1943,0.01
0.05,0.87,0.95,1944,0.01
0.05,0.88,0,1945,0.01
0.05,0.88,0.05,1946,0.01
0.05,0.88,0.1,1947,0.01
0.05,0.88,0.15,1948,0.01
0.05,0.88,0.2,1949,0.01
0.05,0.88,0.25,1950,0.01
0.05,0.88,0.3,1951,0.01
0.05,0.88,0.35,1952,0.01
0.05,0.88,0.4,1953,0.01
0.05,0.88,0.45,1954,0.01
0.05,0.88,0.5,1955,0.01
0.05,0.88,0.55,1956,0.01
0.05,0.88,0.6,1957,0.01
0.05,0.88,0.65,1958,0.01
0.05,0.88,0.7,1959,0.01
0.05,0.88,0.75,1960,0.01
0.05,0.88,0.8,1961,0.01
0.05,0.88,0.85,1962,0.01
0.05,0.88,0.9,1963,0.01
0.05,0.88,0.95,1964,0.01
0.05,0.89,0,1965,0.01
0.05,0.89,0.05,1966,0.01
0.05,0.89,0.1,1967,0.01
0.05,0.89,0.15,1968,0.01
0.05,0.89,0.2,1969,0.01
0.05,0.89,0.25,1970,0.01
0.05,0.89,0.3,1971,0.01
0.05,0.89,0.35,1972,0.01
0.05,0.89,0.4,1973,0.01
0.05,0.89,0.45,1974,0.01
0.05,0.89,0.5,1975,0.01
0.05,0.89,0.55,1976,0.01
0.05,0.89,0.6,1977,0.01
0.05,0.89,0.65,1978,0.01
0.05,0.89,0.7,1979,0.01
0.05,0.89,0.75,1980,0.01
0.05,0.89,0.8,1981,0.01
0.05,0.89,0.85,1982,0.01
0.05,0.89,0.9,1983,0.01
0.05,0.89,0.95,1984,0.01
0.05,0.9,0,1985,0.01
0.05,0.9,0.05,1986,0.01
0.05,0.9,0.1,1987,0.01
0.05,0.9,0.15,1988,0.01
0.05,0.9,0.2,1989,0.01
0.05,0.9,0.25,1990,0.01
0.05,0.9,0.3,1991,0.01
0.05,0.9,0.35,1992,0.01
0.05,0.9,0.4,1993,0.01
0.05,0.9,0.45,1994,0.01
0.05,0.9,0.5,1995,0.01
0.05,0.9,0.55,1996,0.01
0.05,0.9,0.6,1997,0.01
0.05,0.9,0.65,1998,0.01
0.05,0.9,0.7,1999,0.01
0.05,0.9,0.75,2000,0.01
0.05,0.9,0.8,2001,0.01
0.05,0.9,0.85,2002,0.01
0.05,0.9,0.9,2003,0.01
0.05,0.9,0.95,2004,0.01
0.05,0.91,0,2005,0.01
0.05,0.91,0.05,2006,0.01
0.05,0.91,0.1,2007,0.01
0.05,0.91,0.15,2008,0.01
0.05,0.91,0.2,2009,0.01
0.05,0.91,0.25,2010,0.01
0.05,0.91,0.3,2011,0.01
0.05,0.91,0.35,2012,0.01
0.05,0.91,0.4,2013,0.01
0.05,0.91,0.45,2014,0.01
0.05,0.91,0.5,2015,0.01
0.05,0.91,0.55,2016,0.01
0.05,0.91,0.6,2017,0.01
0.05,0.91,0.65,2018,0.01
0.05,0.91,0.7,2019,0.01
0.05,0.91,0.75,2020,0.01
0.05,0.91,0.8,2021,0.01
0.05,0.91,0.85,2022,0.01
0.05,0.91,0.9,2023,0.01
0.05,0.91,0.95,2024,0.01
0.05,0.92,0,2025,0.01
0.05,0.92,0.05,2026,0.01
0.05,0.92,0.1,2027,0.01
0.05,0.92,0.15,2028,0.01
0.05,0.92,0.2,2029,0.01
0.05,0.92,0.25,2030,0.01
0.05,0.92,0.3,2031,0.01
0.05,0.92,0.35,2032,0.01
0.05,0.92,0.4,2033,0.01
0.05,0.92,0.45,2034,0.01
0.05,0.92,0.5,2035,0.01
0.05,0.92,0.55,2036,0.01
0.05,0.92,0.6,2037,0.01
0.05,0.92,0.65,2038,0.01
0.05,0.92,0.7,2039,0.01
0.05,0.92,0.75,2040,0.01
0.05,0.92,0.8,2041,0.01
0.05,0.92,0.85,2042,0.01
0.05,0.92,0.9,2043,0.01
0.05,0.92,0.95,2044,0.01
0.05,0.93,0,2045,0.01
0.05,0.93,0.05,2046,0.01
0.05,0.93,0.1,2047,0.01
0.05,0.93,0.15,2048,0.01
0.05,0.93,0.2,2049,0.01
0.05,0.93,0.25,2050,0.01
0.05,0.93,0.3,2051,0.01
0.05,0.93,0.35,2052,0.01
0.05,0.93,0.4,2053,0.01
0.05,0.93,0.45,2054,0.01
0.05,0.93,0.5,2055,0.01
0.05,0.93,0.55,2056,0.01
0.05,0.93,0.6,2057,0.01
0.05,0.93,0.65,2058,0.01
0.05,0.93,0.7,2059,0.01
0.05,0.93,0.75,2060,0.01
0.05,0.93,0.8,2061,0.01
0.05,0.93,0.85,2062,0.01
0.05,0.93,0.9,2063,0.01
0.05,0.93,0.95,2064,0.01
0.05,0.94,0,2065,0.01
0.05,0.94,0.05,2066,0.01
0.05,0.94,0.1,2067,0.01
0.05,0.94,0.15,2068,0.01
0.05,0.94,0.2,2069,0.01
0.05,0.94,0.25,2070,0.01
0.05,0.94,0.3,2071,0.01
0.05,0.94,0.35,2072,0.01
0.05,0.94,0.4,2073,0.01
0.05,0.94,0.45,2074,0.01
0.05,0.94,0.5,2075,0.01
0.05,0.94,0.55,2076,0.01
0.05,0.94,0.6,2077,0.01
0.05,0.94,0.65,2078,0.01
0.05,0.94,0.7,2079,0.01
0.05,0.94,0.75,2080,0.01
0.05,0.94,0.8,2081,0.01
0.05,0.94,0.85,2082,0.01
0.05,0.94,0.9,2083,0.01
0.05,0.94,0.95,2084,0.01
0.05,0.95,0,2085,0.01
0.05,0.95,0.05,2086,0.01
0.05,0.95,0.1,2087,0.01
0.05,0.95,0.15,2088,0.01
0.05,0.95,0.2,2089,0.01
0.05,0.95,0.25,2090,0.01
0.05,0.95,0.3,2091,0.01
0.05,0.95,0.35,2092,0.01
0.05,0.95,0.4,2093,0.01
0.05,0.95,0.45,2094,0.01
0.05,0.95,0.5,2095,0.01
0.05,0.95,0.55,2096,0.01
0.05,0.95,0.6,2097,0.01
0.05,0.95,0.65,2098,0.01
0.05,0.95,0.7,2099,0.01
0.05,0.95,0.75,2100,0.01
0.05,0.95,0.8,2101,0.01
0.05,0.95,0.85,2102,0.01
0.05,0.95,0.9,2103,0.01
0.05,0.95,0.95,2104,0.01
0.05,0.96,0,2105,0.01
0.05,0.96,0.05,2106,0.01
0.05,0.96,0.1,2107,0.01
0.05,0.96,0.15,2108,0.01
0.05,0.96,0.2,2109,0.01
0.05,0.96,0.25,2110,0.01
0.05,0.96,0.3,2111,0.01
0.05,0.96,0.35,2112,0.01
0.05,0.96,0.4,2113,0.01
0.05,0.96,0.45,2114,0.01
0.05,0.96,0.5,2115,0.01
0.05,0.96,0.55,2116,0.01
0.05,0.96,0.6,2117,0.01
0.05,0.96,0.65,2118,0.01
0.05,0.96,0.7,2119,0.01
0.05,0.96,0.75,2120,0.01
0.05,0.96,0.8,2121,0.01
